Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KN5W4K6AYTRKJD1FGGBCBV2N,66719482,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang," Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak",ON PROCESS,18955400,18955400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KEV2RC8428KTEA7F9MJAJD33,62529142,2026,E-Katalog 6.0,APBD,MUBAROQ UTAMA KARYA,E-Purchasing,Barang," Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Kesehatan",ON PROCESS,99140305,99140305
KAB. MAJALENGKA,PUSKESMAS CINGAMBUL - 1.02.0.00.0.00.01.0007,01KPCNME00ZQ3AFW9H58BCE8HA,64600977,2026,E-Katalog 6.0,APBD,LIA MARLIANA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,3368000,3368000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KG14AXRR5ABEPG4RCWAGGS3E,64458238,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Jasa Penyelenggaraan Acara,ON PROCESS,50000000,50000000
KAB. MAJALENGKA,"DINAS KETENAGAKERJAAN, KOPERASI DAN USAHA KECIL MENENGAH - 2.07.2.17.3.32.07.0000",01KP2DMKJYKZS8CT9FG9GNGCH6,64233692,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,5204618,5204618
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KMZ3DFNMW7MGR2NJJTTTAF7C,64680094,2026,E-Katalog 6.0,BLUD,BINTANG SERVICE MANAGEMENT,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Belanja Jasa Tenaga Juru Masak),ON PROCESS,35547138,35547138
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KNV4WSJTYKNSJH0NAP6PX41S,66580151,2026,E-Katalog 6.0,APBD,CHICCO,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,4200000,4200000
KAB. MAJALENGKA,PUSKESMAS KASOKANDEL - 1.02.0.00.0.00.01.0022,01KPA768DHXG2DC5BAVW8WCK95,65064924,2026,E-Katalog 6.0,BLUD,DUTA KAISAR PHARMACY,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Puskesmas Kasokandel),ON PROCESS,2122753,2122753
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01KNTKFGHC2DKFN0H2PGCEKA77,66826937,2026,E-Katalog 6.0,BLUD,THAFARIN RIZQI MEDIKA,E-Purchasing,Barang,BLUD_BELANJA BARANG DAN JASA_UPTD PUSKESMAS BALIDA TA. 2026,ON PROCESS,6598950,6598950
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KP53BTN2QS8649XKSW2PXRDT,64451014,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,ON PROCESS,2849999,2849999
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KFF5WJFGWVBDZ3BAWASCR580,63864981,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1050000,1050000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01KPA154SSFAX1104W0XBKZCEP,66227010,2026,E-Katalog 6.0,APBD,BANJARAN SARI JAYA,E-Purchasing,Jasa Lainnya,Kertas dan Cover,ON PROCESS,2800000,2800000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10786819000,65892696,2026,Non Tender,APBD,CV. MULTI BERKAHNESIA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Pahlawan),SELESAI,298295901,298295901
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KMY7YQC9PDB63N3WJZ77TART,64180872,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang," Belanja Snack Pelaksanaan Kelas Ibu Hamil dan Kelas Ibu Balita (UPTD Puskesmas Ligung)",ON PROCESS,9975000,9975000
KAB. MAJALENGKA,DINAS PERDAGANGAN DAN PERINDUSTRIAN - 3.30.3.31.0.00.01.0000,10795701000,64426506,2026,Non Tender,APBD,Explore Org,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor (Pemeliharaan Gedung Kantor),SELESAI,24895000,24895000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KFWSJNSD6V3JGQJP1CCF04XM,64144301,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1900000,1900000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KGRN03GQS3NJRV3G753TWX8Z,64976686,2026,E-Katalog 6.0,APBD,PT. ARIDAS KARYA SATRIA,E-Purchasing,Barang,Belanja Alat/Bahan Untuk Kegiatan Kantor -Bahan Cetak (SPPT Double dan SPPT Single),ON PROCESS,175213500,175213500
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KJPJNSZT8C2Y5G75DA0Q819X,64029860,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,50000000,50000000
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,01KKB3N7E5XTMH03AARCXE48CF,64228277,2026,E-Katalog 6.0,APBD,AURORA DUA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1805297,1805297
KAB. MAJALENGKA,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.01.0000,01KJXTTP1J3XM17E114E2E9QFG,64020509,2026,E-Katalog 6.0,APBD,CIFAS,E-Purchasing,Barang,Belanja Pemeliharaan Komputer-Komputer Unit-Komputer Unit Lainnya,ON PROCESS,2499887,2499887
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KH8DGA3RFVTJKDRPRNFAGW1X,65418529,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1425000,1425000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,10771107000,63995402,2026,Non Tender,APBD,CV. APPOT,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor,SELESAI,199016884,199016884
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KHACWZWN9DDSFRBDDMW2117H,65420010,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1662500,1662500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10767261000,63468023,2026,Non Tender,APBD,PT.PARAHYANG MEGATAMA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultansi Berorientasi Layanan-Jasa Survei ( Pemutakhiran Data Kondisi Jalan Wilayah Tengah),SELESAI,99372750,99372750
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KH2J0D8SHF69RS18NRY26B74,64024618,2026,E-Katalog 6.0,APBD,MULTI KARYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya,PAYMENT OUTSIDE SYSTEM,7770644,7770644
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KFZ0KQTZZAD3HEVCKDG9R56K,64013479,2026,E-Katalog 6.0,APBD,HERRY SUPRIYADI,E-Purchasing,Jasa Lainnya,"Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Alat Komunikasi-Alat Komunikasi Lainnya",ON PROCESS,5956000,5956000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KJPGPEW8NCA5B9JCHAZ0W0S4,63442216,2026,E-Katalog 6.0,APBD,BANJARAN SARI JAYA,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,13885200,13885200
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10815664000,65656175,2026,Non Tender,APBD,CV. FAZRI PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Malausma - Walahir),BERLANGSUNG,199078317,199078317
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KHQD52GNYF4NFCNX090W6HEW,64842195,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Pakaian Adat Daerah,ON PROCESS,29959939,29959939
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KK0NXN9QZSPBB6A287GH0Z1H,65500568,2026,E-Katalog 6.0,BLUD,TUNAS BANGUN PRAKARSA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,13764000,13764000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KKDNRDQPZ5AR6783E9S4KHR6,63440329,2026,E-Katalog 6.0,APBD,YAYA CAHYA SUMIRAT,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,ON PROCESS,9916500,9916500
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KJ75Z46P417TEF5R7VQREY49,64803930,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Alat/bahan untuk kegiatan kantor-bahan cetak,ON PROCESS,2250000,2250000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KMYECCAKK1H2480F5JE9YEVS,62614729,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1505000,1505000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KKDB5R07ARZBT7T9TVG8XV4R,64023616,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,2340000,2340000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10768745000,64811217,2026,Non Tender,APBD,CV. CIFAS,Pengadaan Langsung,Pengadaan Barang,"Belanja Bahan-Bahan Bangunan dan Konstruksi Bahan (Pemeliharaan Saluran Bengkok, Bahan Pemeliharaan Saluran Ciranggon Lanjutan, Bahan Pemeliharaan Saluran Jati) pada UPTD SDA Dawuan",SELESAI,64943327,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10767309000,63468641,2026,Non Tender,APBD,PT. Graha Mitra Konsultan,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultansi Berorientasi Layanan-Jasa Survei (Pemutakhiran Data Kondisi Jalan Wilayah Utara),SELESAI,99539250,99539250
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KKG69G1SVKGJKJ8WZ0ABHDPH,65027581,2026,E-Katalog 6.0,BLUD,ANINDIRA KIRANIA KATERING,E-Purchasing,Barang,Belanja Perlengkapan Ruang Pasien BLUD RSUD Majalengka,ON PROCESS,244926919,244926919
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KPBCF1Z67KY66JVYWHXHHXBF,64219732,2026,E-Katalog 6.0,APBD,VERA AGUNG,E-Purchasing,Barang,Belanja Barang dan/atau jasa yang diserahkan kepada masyarakat,ON PROCESS,21999978,21999978
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KKJV81XV7GRRRZMB8APK0XT3,63474085,2026,E-Katalog 6.0,APBD,CV. BERKAH CAHAYA ABADI,E-Purchasing,Barang,Belanja Modal Personal Computer,ON PROCESS,54778500,54778500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KDTAXSJ181D3XK1B0Y8H2GGF,62233202,2026,E-Katalog 6.0,BLUD,BINTANG SERVICE MANAGEMENT,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Belanja Jasa Tenaga Juru Masak),ON PROCESS,11849046,11849046
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KNR75JAJRRZ4GYQZGKA2TNRG,64089029,2026,E-Katalog 6.0,APBD,ABIZAR CAHAYA ABADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,4110000,4110000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMJQA7QE5TGMG8SSMB922YXD,65499997,2026,E-Katalog 6.0,BLUD,GLAXO WELLCOME INDONESIA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,10398598,0
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,01KP7SAV78ZQ6XDVQXK5MFM01X,65251159,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,10260596,10260596
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,01KNJVJ0M8H3469P3B8S2C2HVS,64885154,2026,E-Katalog 6.0,APBD,HALIMUN,E-Purchasing,Barang,Bahan/Bibit Tanaman,ON PROCESS,9925000,9925000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10797190000,65512522,2026,Non Tender,APBD,CV. SAMUDRA BERKAH ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Cipulus - Gunungmanik),BERLANGSUNG,199017417,199017417
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KKD5RXZEX89YXPT5Z4D6YYGJ,66350939,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Jamuan Makan Rapat dan Snack Rapat Bagian Umum),ON PROCESS,11875000,11875000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNJS83GDGD079DP2E6QA5FQN,64482845,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,202500,202500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10790451000,65476623,2026,Non Tender,APBD,CV. INTI RAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat (Pemeliharaan Jalan Ranji Wetan - Jembar),SELESAI,199046198,199046198
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KNJWMVE9ZNRVMESQYKDEMRG4,63125001,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Pemeliharaan Peralatan dan Mesin Lainnya,ON PROCESS,3500000,3500000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KPD70K6N936Q6VEXVS8RWYMN,63440145,2026,E-Katalog 6.0,APBD,JULIAN JAYA,E-Purchasing,Jasa Lainnya,Belanja Natura dan Pakan-Natura,ON PROCESS,17971160,17971160
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01KPA10Q37833FA1VBB6F5BXZ1,66227032,2026,E-Katalog 6.0,APBD,BANJARAN SARI JAYA,E-Purchasing,Jasa Lainnya,Bahan Cetak,ON PROCESS,2100000,2100000
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,01KKG62TW2GCKV9549HV28EK3Q,62521049,2026,E-Katalog 6.0,BLUD,MEMED AHMADI,E-Purchasing,Barang,Belanja Barang dan Jasa UPTD Puskesmas Sindangwangi,PAYMENT OUTSIDE SYSTEM,1705071,1705071
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJEV780DNGXRHAMEC66WG6BN,65500568,2026,E-Katalog 6.0,BLUD,JAYAMAS MEDICA INDUSTRI,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,58973600,58973600
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01K6F78CC2GM67R9Q7RTZ1VSVG,62614729,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,6055000,6055000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KGGVT46CKYT36J91PQGVSV68,64935720,2026,E-Katalog 6.0,APBD,KREASI GEMILANG,E-Purchasing,Barang," Belanja Modal Mebel",ON PROCESS,28860000,28860000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KP83W4DHVD583FRDQ2QCD1MC,66735147,2026,E-Katalog 6.0,APBD,LALA,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,10502500,10502500
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KMMWMVH2GSS0BQ0HWH5Y5DCZ,66580202,2026,E-Katalog 6.0,APBD,AURORA DUA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,4797005,4797005
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KPMY1J6RP23M78A7A5VR7C9Z,64029576,2026,E-Katalog 6.0,APBD,RIDO UTAMA,E-Purchasing,Barang,Belanja Makanan dan  Minuman Aktivitas Lapangan (Pemuda Pelopor),ON PROCESS,2990000,2990000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KKTM1D66VXF7YFZXF15H435H,65030600,2026,E-Katalog 6.0,APBD,DRAEGER MEDICAL INDONESIA,E-Purchasing,Barang,Belanja Modal Alat Kesehatan Kebidanan dan Penyakit Kandungan ; Adult Volume Ventilator ;  # ] Belanja Alat Kedokteran/Kesehatan RSUD Majalengka (DBHCHT) Sumber Dana: DBH Cukai Hasil Tembakau (CHT),ON PROCESS,702489482,702489482
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KH384G1STXXC8AACYH4612D1,64024604,2026,E-Katalog 6.0,APBD,MULTI KARYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,PAYMENT OUTSIDE SYSTEM,9506583,9506583
KAB. MAJALENGKA,LABKESDA MAJALENGKA - 1.02.0.00.0.00.01.0033,01KKAYYY6870XAZT0RYW2PB7YV,65663264,2026,E-Katalog 6.0,BLUD,ELO KARSA UTAMA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD Labkesda,ON PROCESS,6418770,0
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01KJ4MKRC1C1ABMR5F629Q50BZ,64457758,2026,E-Katalog 6.0,APBD,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Bahan-Bahan Kimia,ON PROCESS,6000000,6000000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KPCRYVMARCZJ31AV53KPC1RJ,66350939,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Jamuan Makan Rapat dan Snack Rapat Bagian Umum),ON PROCESS,2375000,2375000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KPAKV0WQYG8WMBBKSA7BCDNB,66295521,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,245000,245000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KDPV9ZAN0WQRYC662GPBF84V,62525907,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1560000,1560000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KPCKAYXCFBTDCHGK2RXHV6X7,66340754,2026,E-Katalog 6.0,APBD,HASBI KARYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor (UMPEG),ON PROCESS,22484826,22484826
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KDSMRVJQ3BDXCP6KK424E7DT,62614729,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,4140000,4140000
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KMYFZ3WDGTDW3TWAFPTSBMN0,63263731,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,975000,975000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KDTCPV2QW65ZPVQMMDTNV227,62232609,2026,E-Katalog 6.0,BLUD,BINTANG SERVICE MANAGEMENT,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Belanja Jasa Tenaga Kebersihan),ON PROCESS,388149000,388149000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJD5EAB0HJCVRS12YF1CRH53,65500568,2026,E-Katalog 6.0,BLUD,MEDIHOP,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,21232799,21232799
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KJRVH8E2NGB94RRZZV24MA7V,63263731,2026,E-Katalog 6.0,BLUD,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,2747500,2747500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJC18YVM9THDDKHMTZKGC1ZR,65499997,2026,E-Katalog 6.0,BLUD,DANKOS FARMA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,156174780,156174780
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KKX663NC3XY9S5P0JQKE93W0,66246172,2026,E-Katalog 6.0,APBD,TIGA PUTRI MAJA,E-Purchasing,Barang,"Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional",ON PROCESS,49999997,49999997
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KP2EW173Z0G9RWTRNHNGCXMD,64503491,2026,E-Katalog 6.0,APBD,TRISNA AUFA BUANA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,949023,949023
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10802213000,66021312,2026,Non Tender,APBD,CV. HALIMUN,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Sukamenak - Gununglarang Tonggoh),BERLANGSUNG,198674727,198674727
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KJPDS083B0WNERF54AXWSWHZ,64221780,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,ON PROCESS,4410000,4410000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KPMWSDF5274Q6J8EQXKXD67N,64028930,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan Kepada Masyarakat (Pemuda Pelopor),ON PROCESS,2500000,2500000
